servers,workload,cpu,energy,temperature,efficiency
3,44.01,38.31,79.44,41.32,42.7
3,44.71,39.1,76.42,41.33,45.1
3,45.66,42.89,77.35,41.34,45.61
3,46.2,46.58,83.23,41.38,45.93
3,46.47,37.78,75.52,41.38,47.02
2,47.11,46.94,69.72,41.09,64.02
3,47.42,45.41,80.33,41.11,43.35
3,47.5,39.58,77.1,41.12,48.68
2,46.52,41.01,64.37,40.83,62.28
2,45.61,46.2,68.46,40.55,58.92
3,44.31,42.8,78.69,40.57,41.14
2,43.59,40.29,66.95,40.29,57.26
2,41.9,42.58,61.3,40.01,59.09
3,40.95,36.28,70.81,39.74,42.84
2,39.8,34.93,61.86,39.48,54.38
2,38.73,38.85,60.68,39.22,56.3
3,38.98,36.47,73.56,39.23,38.53
3,38.94,35.07,72.03,39.23,41.47
2,38.81,33.2,52.29,38.97,60.77
2,38.57,31.33,52.84,38.72,61.47
3,39.6,40.74,77.28,38.75,38.33
2,40.85,38.99,63.38,38.5,56.46
2,41.6,37.98,61.62,38.26,55.57
3,43.86,41.1,80.23,38.3,40.58
3,45.3,34.16,69.11,38.06,51.35
2,47.38,44.48,61.23,37.83,67.52
2,50.56,49.43,69.26,37.83,68.4
3,53.22,51.55,86.21,37.89,49.37
4,55.88,45.96,97.45,38.01,44.16
3,58.68,59.26,89.65,38.09,56.31
3,61.29,53.63,90.89,38.17,56.85
4,63.12,58.63,110.8,38.34,44.66
4,64.77,56.66,99.81,38.46,53.51
4,66.74,61.1,108.31,38.61,50.63
4,68.57,61.13,110.91,38.77,50.4
3,70.53,57.28,91.04,38.85,70.08
4,71.64,67.52,108.25,39.0,54.08
4,72.59,70.21,121.11,39.2,48.41
4,72.5,74.05,117.49,39.39,50.24
4,72.87,66.12,112.11,39.55,51.91
4,72.57,65.13,108.56,39.7,55.98
4,72.15,65.63,116.44,39.87,52.46
3,71.73,67.02,102.88,40.0,62.01
4,71.23,60.08,107.39,40.13,54.39
4,70.61,63.28,110.8,40.29,54.54
4,69.65,57.61,103.95,40.41,52.93
4,69.28,63.41,112.94,40.57,47.28
3,68.6,68.73,98.09,40.67,65.01
4,68.44,59.17,107.02,40.8,50.67
4,68.68,65.74,110.41,40.95,47.14
4,69.2,66.8,106.51,41.08,51.54
4,70.02,58.88,109.06,41.22,56.34
4,70.97,62.45,103.89,41.34,53.35
4,71.54,62.64,108.26,41.47,54.01
4,71.84,67.98,111.71,41.62,51.41
3,72.26,67.57,103.31,41.74,63.52
4,72.82,60.2,110.58,41.88,48.77
4,73.85,63.43,111.55,42.02,52.26
4,74.9,58.91,106.09,42.14,53.2
4,76.01,72.96,120.72,42.32,51.42
4,76.98,66.35,112.92,42.47,56.85
4,77.54,72.93,120.22,42.65,55.47
4,77.45,78.53,125.93,42.85,52.11
4,78.19,78.02,124.93,43.04,54.72
4,78.23,71.5,115.48,43.19,55.83
4,78.2,75.19,119.5,43.36,56.36
4,76.82,65.69,109.01,43.49,60.56
4,75.7,65.58,112.38,43.63,54.14
3,74.17,66.63,98.37,43.71,68.56
4,72.69,63.45,108.65,43.83,50.97
3,70.78,68.1,96.07,43.9,63.61
4,68.3,61.82,111.81,44.03,49.45
4,65.85,59.92,106.92,44.15,48.61
4,62.94,54.0,104.5,44.25,47.35
4,60.48,51.1,100.85,44.34,48.22
4,57.88,50.72,97.57,44.41,46.29
4,55.73,45.45,92.07,44.47,44.4
3,52.96,47.95,78.67,44.11,52.78
3,50.59,45.76,80.51,44.12,50.85
3,48.86,39.4,69.74,43.78,52.78
3,46.86,37.09,72.47,43.44,51.59
2,45.26,34.99,56.96,43.11,67.75
3,44.46,39.83,76.32,42.78,46.78
3,44.15,37.19,72.02,42.46,46.66
2,43.71,42.78,63.43,42.15,62.52
3,43.44,33.44,73.94,41.84,42.48
3,43.09,40.63,78.17,41.85,43.02
2,43.81,39.61,64.23,41.55,60.69
2,44.58,41.99,61.64,41.25,64.06
3,45.36,41.36,80.84,41.28,40.92
3,45.9,40.57,78.92,41.29,43.54
2,45.51,40.11,59.23,41.0,67.41
3,45.86,43.56,81.14,41.03,39.6
3,45.7,45.4,76.18,41.04,48.25
2,45.48,44.55,67.01,40.75,57.91
2,45.19,41.26,61.55,40.47,66.72
3,44.96,44.86,81.42,40.5,39.02
2,43.64,42.23,63.51,40.22,64.33
3,42.47,43.57,77.13,40.24,38.94
2,41.4,38.8,59.97,39.96,57.83
3,39.59,39.42,77.12,39.98,38.9
2,35.96,29.94,50.78,39.71,54.26
2,32.81,24.87,49.15,39.45,54.25
2,30.26,26.25,52.27,39.19,44.69
2,27.69,23.42,46.4,38.93,45.34
2,24.46,17.25,41.3,38.68,39.93
3,22.65,25.95,63.88,38.43,24.48
3,21.55,21.14,65.78,38.19,24.94
2,20.87,17.48,40.07,37.95,36.2
2,19.96,17.35,42.46,37.72,38.02
3,20.04,17.52,62.1,37.49,22.19
2,19.9,16.0,45.98,37.27,30.45
3,20.69,17.9,57.42,37.05,23.04
2,20.96,19.16,49.67,36.83,30.21
2,22.04,18.98,45.77,36.62,33.48
2,24.69,24.05,47.1,36.41,36.51
2,26.48,22.54,48.23,36.2,41.2
2,29.04,24.96,53.88,36.0,42.51
2,31.34,29.1,50.33,35.8,47.68
2,33.52,29.53,57.29,35.61,43.51
2,35.69,27.74,54.24,35.42,56.4
2,38.04,37.92,57.54,35.23,56.42
3,39.9,36.47,73.52,35.26,42.34
3,41.59,41.99,77.72,35.31,39.82
3,43.05,39.47,73.4,35.34,42.1
2,44.38,40.89,67.33,35.35,58.07
3,46.33,40.49,81.83,35.42,42.51
2,47.09,45.73,68.5,35.43,62.84
3,47.97,50.8,82.75,35.5,45.33
2,47.72,46.73,64.86,35.31,71.54
2,47.37,43.6,64.94,35.12,64.81
3,47.56,42.35,77.72,35.17,45.1
3,46.63,42.67,79.2,35.23,47.49
3,46.36,46.12,83.45,35.3,45.85
2,45.7,41.15,61.5,35.11,68.11
2,45.33,40.8,57.03,34.93,69.41
3,45.02,46.01,81.18,35.0,41.58
2,44.97,33.4,55.37,34.82,70.07
3,44.86,36.48,76.77,34.87,45.58
3,45.72,43.26,77.46,34.92,44.14
3,46.35,45.49,81.81,34.98,42.52
3,48.11,40.68,80.83,35.05,49.77
3,48.25,48.63,89.17,35.14,41.77
2,49.74,42.58,66.87,35.15,67.18
3,50.36,43.26,79.4,35.21,50.11
2,52.85,52.15,67.21,35.21,76.8
4,56.46,52.71,97.03,35.34,46.19
4,59.17,52.29,98.76,35.47,49.07
4,61.61,57.64,103.86,35.63,45.68
4,64.5,56.07,107.58,35.79,45.68
4,66.16,59.2,108.97,35.97,47.09
3,67.68,58.31,94.25,36.08,60.86
4,67.86,68.02,115.22,36.27,46.38
3,69.41,62.58,95.24,36.38,69.28
4,69.72,61.87,104.75,36.53,50.64
3,70.15,61.71,93.82,36.64,65.52
4,71.04,66.45,114.63,36.83,48.31
3,70.89,64.2,96.62,36.94,64.53
3,70.82,70.24,99.27,37.07,65.07
4,70.19,57.47,106.08,37.22,52.47
4,68.54,63.63,109.46,37.39,55.06
4,67.58,61.84,111.34,37.56,52.38
3,65.39,56.73,90.75,37.65,62.59
4,63.32,58.41,108.59,37.8,47.51
4,61.19,52.59,100.48,37.93,45.66
4,59.09,56.15,109.42,38.09,40.04
4,57.35,55.69,104.14,38.23,40.07
3,54.61,48.17,82.69,38.28,54.37
3,53.44,42.59,80.01,38.32,55.73
3,52.18,52.03,87.53,38.39,49.12
3,50.19,47.65,80.35,38.43,47.41
2,49.11,46.3,64.58,38.19,71.5
3,49.05,42.6,79.66,38.23,46.79
2,48.22,48.13,68.3,37.99,65.45
2,47.91,41.48,71.19,38.0,59.8
3,48.45,48.93,83.6,38.05,46.79
3,48.54,39.31,75.17,38.08,54.22
3,48.62,47.35,81.45,38.12,51.24
3,49.09,43.11,77.95,38.16,50.84
2,50.01,42.62,68.96,37.92,67.51
3,50.64,47.57,86.27,37.99,46.51
3,51.03,46.94,78.73,38.02,53.64
3,51.0,48.82,82.57,38.08,51.25
3,50.84,47.6,80.19,38.12,48.81
3,50.07,44.04,83.66,38.17,46.79
2,48.86,43.19,67.9,37.94,63.84
3,47.95,43.47,81.34,37.98,47.18
3,46.17,42.93,76.69,38.01,47.85
2,43.94,37.03,56.89,37.78,68.48
2,41.81,40.38,62.75,37.55,61.03
2,39.27,37.6,61.93,37.32,53.52
2,36.52,32.34,57.18,37.1,51.59
2,33.66,32.14,53.85,36.88,49.38
2,30.92,35.09,58.78,36.67,39.41
3,27.92,24.89,64.13,36.46,30.56
2,25.3,19.87,44.28,36.25,40.94
2,23.2,21.26,44.65,36.05,35.69
3,21.02,17.86,58.78,35.85,22.92
3,19.36,18.94,61.51,35.66,22.57
3,17.67,17.17,67.97,35.66,20.0
2,17.14,15.53,42.23,35.47,29.36
2,17.1,12.84,41.05,35.28,29.94
2,17.04,15.45,38.34,35.1,30.84
2,17.09,13.44,40.56,34.92,31.39
3,17.33,17.4,60.35,34.74,20.0
2,17.72,16.13,42.84,34.56,29.61
2,19.45,17.33,45.93,34.39,29.38
2,20.63,19.51,46.61,34.22,29.98
2,22.18,16.58,41.04,34.06,36.5
2,24.11,21.0,45.24,33.89,39.04
2,25.95,22.34,47.59,33.73,42.03
2,28.34,25.18,51.41,33.58,39.23
3,29.16,29.34,70.42,33.61,28.41
2,30.82,31.31,54.83,33.45,45.83
2,32.05,29.2,56.68,33.3,41.14
2,32.78,29.44,52.65,33.15,49.72
2,33.16,30.84,53.7,33.0,49.94
2,33.68,29.66,57.04,32.86,51.2
2,33.98,30.05,48.98,32.72,58.2
2,34.01,29.27,48.91,32.58,55.0
2,33.78,29.64,48.35,32.44,54.3
3,33.14,30.93,69.88,32.48,34.42
2,31.85,30.85,59.53,32.34,42.15
2,31.5,28.05,51.61,32.21,49.83
2,30.87,29.8,51.04,32.08,46.05
3,30.26,27.19,63.51,32.09,33.94
2,30.02,27.41,45.95,31.96,50.69
2,29.96,24.96,44.94,31.84,50.48
2,29.3,25.24,53.98,31.72,41.49
3,29.83,32.42,70.21,31.76,28.78
3,31.05,20.46,55.69,31.63,31.39
3,31.47,28.96,67.29,31.66,31.37
3,33.24,31.79,73.22,31.72,31.28
2,35.09,29.1,49.17,31.6,54.17
3,37.19,27.15,62.0,31.6,43.5
3,39.94,41.25,75.65,31.67,36.07
3,41.95,40.6,80.5,31.75,37.6
2,45.29,44.22,65.44,31.77,60.32
3,47.62,46.75,84.85,31.87,43.1
2,50.6,51.88,72.16,31.92,63.48
2,53.32,45.08,65.56,31.94,74.33
4,55.72,49.91,96.43,32.08,40.53
3,57.5,51.64,85.3,32.18,54.12
4,59.57,54.32,102.73,32.35,44.12
4,61.7,57.36,100.17,32.51,43.17
4,62.51,53.56,101.66,32.67,49.1
3,63.68,59.01,93.8,32.8,60.33
4,64.53,53.73,102.3,32.96,46.72
4,64.12,54.94,106.83,33.14,46.65
3,63.32,59.39,92.98,33.26,57.95
4,62.75,58.47,111.85,33.46,47.56
3,61.15,60.14,89.17,33.56,60.86
4,60.4,51.49,98.39,33.71,49.47
4,59.35,55.67,103.77,33.87,46.35
4,58.38,52.8,103.95,34.03,43.52
4,57.15,58.26,107.71,34.21,42.16
4,56.07,56.97,105.48,34.38,40.76
3,54.44,49.53,84.55,34.46,53.23
2,53.81,51.42,76.07,34.51,67.38
2,53.42,47.89,66.74,34.51,77.11
3,54.55,52.58,89.31,34.62,49.31
3,54.88,48.37,83.6,34.69,54.47
4,56.04,50.53,100.2,34.83,41.79
4,57.27,48.77,102.09,34.98,46.04
4,58.29,58.3,104.71,35.14,41.55
4,59.16,60.99,112.53,35.33,41.56
4,60.12,60.01,113.23,35.52,41.08
3,60.62,55.75,91.6,35.63,48.68
4,61.85,52.21,103.96,35.78,47.46
3,62.4,55.19,88.82,35.87,58.79
3,62.87,60.56,92.9,35.98,57.84
4,63.54,59.19,107.75,36.14,45.26
4,63.99,53.15,93.13,36.25,52.78
4,64.48,64.02,117.19,36.45,41.25
4,64.23,63.55,109.57,36.62,48.84
4,63.8,58.01,111.31,36.79,44.55
3,62.94,54.59,82.09,36.85,64.18
3,62.1,61.31,96.58,36.97,55.66
3,60.35,56.4,93.39,37.07,54.45
3,58.03,59.21,91.35,37.16,51.6
2,55.0,52.33,77.21,37.2,67.92
2,52.53,47.81,66.66,36.98,74.11
3,49.96,41.64,78.55,37.02,55.41
3,46.35,39.86,72.02,37.03,49.07
3,43.65,42.02,79.36,37.08,44.34
3,41.73,41.21,77.95,37.12,39.56
3,39.41,37.6,77.81,37.16,35.05
3,36.52,31.56,67.52,36.94,39.78
2,34.18,30.22,49.12,36.72,53.58
3,32.89,35.04,75.77,36.76,32.72
2,32.15,30.54,57.25,36.55,40.72
2,30.77,31.27,57.6,36.34,41.32
2,33.4,30.07,52.82,36.13,50.21
2,36.25,32.88,61.64,35.93,48.22
3,38.72,32.07,71.44,35.95,39.06
3,40.8,36.12,71.25,35.97,42.35
3,43.08,41.12,76.24,36.01,42.77
3,44.35,38.44,73.74,36.04,48.3
2,45.72,41.4,65.84,35.84,60.5
2,47.63,49.58,71.59,35.86,58.29
3,48.46,44.54,78.84,35.91,48.25
3,50.2,49.7,85.3,35.99,47.85
3,51.31,50.31,82.61,36.05,51.2
3,52.21,48.81,83.86,36.12,51.73
3,52.58,46.2,83.77,36.19,49.84
3,53.8,50.74,84.15,36.26,54.0
2,54.05,51.27,69.19,36.27,73.2
2,54.31,51.22,72.01,36.29,71.33
3,53.43,51.25,89.42,36.38,50.97
3,52.89,44.87,82.16,36.44,48.8
2,51.75,48.57,69.84,36.45,67.32
2,51.25,44.65,64.19,36.24,73.66
2,50.05,47.33,67.37,36.25,68.12
3,48.85,48.19,84.16,36.32,45.45
3,47.23,46.11,79.43,36.37,48.48
3,46.16,41.4,76.56,36.4,45.87
3,44.82,44.42,81.37,36.46,41.31
3,44.86,40.89,80.33,36.51,42.19
2,44.6,44.67,61.2,36.31,62.13
2,44.41,37.73,61.22,36.1,64.69
3,44.92,43.54,82.84,36.17,36.86
3,45.56,43.25,80.39,36.22,43.84
3,46.86,49.62,84.93,36.29,44.31
2,48.95,49.73,67.53,36.3,69.67
2,51.03,53.39,76.87,36.34,61.93
3,53.32,50.82,87.63,36.42,48.56
3,55.58,53.33,88.98,36.51,48.48
4,58.13,52.34,99.98,36.64,43.59
3,61.53,56.71,88.79,36.72,56.61
4,64.45,54.18,102.83,36.86,44.8
4,66.79,61.41,107.85,37.02,47.76
4,69.26,57.11,104.52,37.17,52.4
4,71.84,68.26,114.06,37.35,53.0
4,74.66,65.25,110.37,37.52,54.61
4,77.08,63.76,113.48,37.7,56.06
4,77.82,75.15,118.17,37.9,55.8
4,79.53,72.31,121.22,38.1,58.82
4,79.87,78.21,120.56,38.31,57.63
4,80.36,67.54,113.76,38.48,55.58
4,81.1,68.05,113.87,38.66,57.97
4,81.84,78.7,118.18,38.85,59.55
4,81.03,70.95,114.1,39.02,61.34
4,79.43,73.01,122.32,39.23,51.43
4,78.87,75.05,119.61,39.42,60.98
4,78.22,78.23,123.67,39.63,52.13
4,78.19,71.93,117.71,39.81,52.82
4,77.59,70.94,116.85,39.99,53.45
4,76.33,77.48,117.96,40.17,54.21
4,76.05,66.51,119.16,40.36,55.02
4,76.05,73.37,117.01,40.53,55.23
4,76.07,69.06,113.96,40.69,56.15
4,74.63,71.74,121.53,40.89,57.1
4,73.58,60.03,109.67,41.03,54.75
4,72.44,61.15,106.18,41.16,52.82
4,71.93,67.6,116.44,41.33,48.88
4,72.09,62.28,112.49,41.48,53.61
4,72.43,71.56,120.72,41.66,50.35
3,73.04,70.61,99.78,41.76,67.23
4,75.22,72.8,116.13,41.93,50.11
4,75.96,67.36,116.42,42.09,54.35
4,77.17,65.14,111.79,42.24,54.54
4,77.65,74.93,119.83,42.41,53.3
4,78.35,69.16,116.09,42.57,59.16
4,78.97,83.5,128.79,42.78,52.94
4,79.17,75.4,118.48,42.95,57.3
4,79.01,73.1,117.36,43.11,60.76
4,78.33,67.6,116.34,43.27,56.88
4,77.22,72.7,120.35,43.44,54.75
4,75.5,65.8,109.04,43.56,59.93
4,74.17,69.41,116.97,43.72,52.6
4,71.88,70.6,112.39,43.86,56.5
3,69.19,57.85,92.11,43.91,70.81
4,66.44,65.23,111.89,44.05,48.12
4,63.81,59.79,111.89,44.18,45.16
4,61.11,54.08,100.57,44.27,46.16
3,58.74,48.72,85.8,44.29,57.12
4,56.88,44.39,99.39,44.38,40.65
2,54.22,48.24,75.5,44.03,70.87
3,52.85,53.63,88.3,44.07,52.58
3,50.78,48.75,84.85,44.09,47.34
2,48.86,44.51,64.86,43.75,68.53
3,47.85,40.82,81.5,43.76,38.69
3,46.98,40.8,78.76,43.76,41.16
2,46.32,43.6,65.29,43.43,63.1
3,46.37,44.07,78.68,43.43,45.91
2,46.69,43.34,56.65,43.1,71.09
3,46.38,47.0,86.01,43.13,45.75
3,46.8,46.25,80.55,43.15,43.97
3,46.8,43.21,77.75,43.15,52.12
2,47.09,44.74,64.29,42.82,65.01
2,47.0,40.93,60.8,42.5,70.75
3,46.7,45.84,77.99,42.51,45.94
3,47.24,40.35,76.71,42.51,49.42
3,47.82,45.32,80.7,42.53,47.81
3,47.04,39.3,81.59,42.55,46.82
2,47.02,40.07,62.37,42.23,67.96
3,45.13,44.18,74.76,41.92,47.84
3,43.55,45.16,79.94,41.94,41.72
2,41.67,41.31,66.3,41.64,52.9
3,39.5,35.16,74.66,41.34,39.95
2,37.77,32.56,55.57,41.04,55.12
3,35.04,28.44,67.31,40.75,39.21
2,32.81,32.25,51.06,40.47,50.29
2,30.28,27.28,56.35,40.19,40.11
2,27.82,26.32,49.26,39.92,41.93
2,26.58,25.51,50.08,39.65,38.99
2,25.8,27.77,49.57,39.39,36.72
2,24.38,17.9,42.52,39.13,43.07
3,23.89,21.08,64.05,38.87,26.8
3,23.54,20.22,65.94,38.62,24.48
3,22.87,24.26,66.73,38.38,21.15
2,23.25,22.91,51.76,38.14,32.87
2,23.9,22.15,50.14,37.9,33.24
3,24.55,22.66,58.46,37.67,26.27
2,25.46,22.49,48.17,37.44,38.97
2,27.38,28.28,52.94,37.22,40.96
3,29.43,30.97,69.41,37.22,30.47
3,31.59,26.72,67.74,37.0,36.0
3,33.74,29.09,61.91,36.79,37.87
2,36.25,33.26,56.57,36.57,49.99
3,38.72,36.16,72.91,36.6,41.07
2,41.28,37.31,53.14,36.39,66.29
2,43.66,43.25,66.33,36.18,58.7
3,45.21,38.82,72.3,36.2,48.89
3,46.81,48.04,84.03,36.27,42.23
2,48.35,42.16,60.32,36.07,74.1
3,50.12,52.22,85.91,36.15,44.69
3,51.45,41.95,78.22,36.19,53.45
2,51.36,39.99,61.26,35.99,75.73
3,51.27,45.58,85.65,36.07,45.49
2,51.34,44.95,73.66,36.1,63.51
3,50.69,50.34,86.0,36.17,49.47
2,50.0,44.38,70.76,36.19,64.16
3,49.29,42.46,76.93,36.23,51.54
2,49.84,42.12,61.77,36.03,73.23
2,50.08,47.01,67.45,36.03,69.54
3,50.11,45.46,79.34,36.08,49.46
3,49.83,45.63,80.35,36.14,47.91
2,50.31,50.24,72.61,36.16,61.82
2,50.16,46.95,64.8,35.96,72.52
3,51.5,47.85,84.36,36.03,48.22
3,52.76,45.79,83.23,36.1,49.56
3,52.98,52.1,84.79,36.17,48.25
3,54.09,43.88,75.36,36.21,54.86
3,55.91,53.24,87.04,36.29,54.64
3,57.61,52.73,83.96,36.36,53.68
4,59.22,48.52,98.79,36.48,44.77
3,61.22,56.25,91.39,36.58,56.1
4,63.65,57.01,105.57,36.73,46.38
4,66.08,56.0,108.24,36.89,48.47
3,68.41,58.13,94.59,37.0,64.02
4,70.57,61.98,109.66,37.17,53.78
4,71.96,74.62,119.76,37.37,49.15
4,72.65,60.97,106.33,37.53,54.68
4,73.4,69.71,111.84,37.7,53.75
4,73.83,68.31,113.28,37.87,56.89
4,74.39,73.3,120.92,38.08,50.48
4,74.01,65.78,109.31,38.24,56.03
4,73.39,63.85,107.47,38.39,58.95
4,73.57,66.66,113.05,38.56,49.92
3,74.21,68.51,104.17,38.7,65.85
4,73.38,64.77,110.23,38.86,53.68
4,72.46,64.96,110.88,39.02,54.17
3,70.43,60.82,90.27,39.09,69.31
3,69.35,65.65,94.59,39.19,62.62
3,67.34,58.12,92.77,39.27,64.65
4,65.05,64.24,108.54,39.42,45.52
4,62.92,50.99,101.96,39.54,45.45
4,61.18,55.09,100.74,39.66,43.28
4,60.37,49.44,98.7,39.77,47.9
4,59.02,54.44,106.05,39.9,44.55
4,57.19,54.72,102.78,40.02,46.86
4,57.5,58.74,103.86,40.15,42.01
3,57.71,54.27,91.91,40.22,54.64
3,58.1,50.36,85.32,40.27,58.63
4,58.53,53.83,101.05,40.39,46.21
4,58.95,50.9,106.61,40.52,42.7
3,59.41,50.46,82.71,40.56,60.64
4,59.79,54.41,101.66,40.67,43.02
4,59.53,54.4,100.61,40.78,45.42
4,59.76,57.16,104.66,40.9,42.87
4,60.23,56.17,106.29,41.03,44.57
4,60.16,52.96,107.7,41.17,44.27
4,60.24,55.39,107.93,41.3,42.8
4,59.74,60.1,111.93,41.45,38.67
3,58.31,58.48,90.46,41.52,53.39
4,56.78,48.52,94.15,41.59,47.81
4,55.55,58.0,106.78,41.72,38.13
2,53.35,45.66,70.57,41.42,68.9
3,51.66,50.89,85.19,41.46,52.49
3,49.04,46.85,84.93,41.5,46.22
3,47.01,45.92,79.47,41.52,45.17
2,45.03,42.42,62.71,41.23,63.83
2,42.46,35.29,57.22,40.93,62.9
3,40.71,39.51,76.26,40.94,41.36
2,38.44,33.89,54.68,40.66,59.26
3,36.22,32.03,75.74,40.66,36.84
2,34.71,31.65,53.25,40.38,47.94
3,33.5,29.32,74.04,40.39,32.06
2,32.02,30.72,48.01,40.11,55.45
3,31.06,28.46,66.01,39.84,33.72
3,30.46,32.44,72.89,39.84,28.31
2,30.46,25.72,48.14,39.57,50.14
3,30.67,24.68,65.92,39.31,33.57
2,31.9,30.66,52.49,39.05,47.13
3,31.96,27.47,67.14,38.8,32.44
2,31.74,31.98,54.69,38.55,45.84
2,33.39,30.5,52.91,38.31,49.84
2,34.88,27.58,48.5,38.07,55.46
2,36.92,32.55,59.54,37.83,51.94
3,39.35,32.3,67.34,37.6,45.35
2,40.95,37.63,62.17,37.38,57.04
3,42.37,34.81,78.08,37.41,46.17
3,43.9,40.37,75.25,37.44,45.51
2,45.8,44.07,65.31,37.22,59.21
3,46.6,40.53,78.1,37.26,44.28
3,46.23,41.08,85.06,37.32,44.81
2,45.9,50.27,74.64,37.35,49.25
3,46.08,42.88,82.84,37.4,44.71
3,46.14,42.59,76.89,37.44,47.34
3,45.53,40.65,76.19,37.47,43.52
3,45.04,39.27,73.68,37.49,48.54
3,44.77,41.92,78.57,37.53,43.56
2,44.12,42.72,64.14,37.3,59.2
2,44.72,42.38,66.55,37.08,59.08
3,44.4,39.81,79.61,37.13,42.92
2,44.21,37.46,63.4,36.91,59.75
2,44.7,39.08,62.01,36.69,59.72
3,44.6,42.98,81.85,36.75,42.78
3,45.24,45.31,78.14,36.79,45.54
3,45.76,39.12,77.34,36.83,46.71
2,47.45,41.02,64.16,36.62,68.36
3,48.69,43.92,73.44,36.64,55.36
2,50.07,47.74,73.47,36.67,66.7
3,52.52,47.17,84.98,36.74,45.78
2,54.73,46.76,63.52,36.52,84.01
3,57.01,50.12,86.34,36.6,53.81
4,63.09,53.59,96.47,36.72,50.77
4,67.82,64.98,107.88,36.88,53.69
3,72.09,69.26,101.38,37.01,65.94
4,76.64,70.99,118.68,37.22,53.41
4,79.76,68.53,117.72,37.41,55.94
4,83.16,75.44,120.89,37.62,55.04
4,85.67,83.24,123.69,37.84,61.27
4,87.67,84.41,131.67,38.09,59.7
4,88.3,85.48,125.03,38.31,59.31
4,90.42,80.95,124.6,38.53,62.57
4,91.22,94.14,134.93,38.79,59.75
4,91.26,79.48,127.82,39.02,59.83
4,91.54,80.59,123.94,39.23,63.96
4,91.06,83.83,127.46,39.45,62.11
4,89.95,88.48,128.86,39.68,61.21
4,88.54,79.94,123.35,39.89,62.97
4,87.83,84.6,128.6,40.11,59.55
4,86.75,79.4,127.81,40.33,51.72
4,85.96,77.86,122.18,40.53,62.19
